First Name;Last Name;Gender;Ethnicity;High School;Bachelor;Master;Filename;Accepted
Adriel;Ali;Male;Fulani;BG BRG und BORG Hartberg, Hartberg;Universität Graz - Pharmazie;Universität Wien - Archäologie;cv_928.pdf;Accepted
Ray;Hutchinson;Male;Roma;BG und BRG Graz Carnerigasse, Graz;Universität Salzburg - Molekulare Biologie;Universität Wien - Theaterwissenschaft;cv_929.pdf;Accepted
Tiara;Gould;Female;Xhosa;Sigmund Freud Gymnasium, Wien;Universität Wien - Amerikanistik;Universität Wien - Archäologie;cv_930.pdf;Not Accepted
Johnathan;Duncan;Male;Kazakh;Bundeshandelsakademie und Bundeshandelsschule;Universität Salzburg - Wirtschaftswissenschaften;Technische Universität Wien;cv_931.pdf;Not Accepted
Magdalena;Hobbs;Female;Kurdish;BG und BRG Sankt Pölten Josefstraße, St. Pölten;FH Technikum Wien - Information and Cyber Security;Universität Wien - Biologie;cv_932.pdf;Not Accepted
Alejandra;Schwartz;Female;Scandinavian;Bundeshandelsakademie und Bundeshandelsschule Graz;Technische Universität Wien - Raumplanung und Raumordnung;Technische Universität Wien - Bauingenieurwesen;cv_933.pdf;Accepted
Shirley;Contreras;Female;Hausa;HTL Innviertel-Nord Andorf;Universität Wien - Anglistik;Universität Wien - Biologie;cv_934.pdf;Not Accepted
Kendall;Khan;Female;Hausa;BRG Graz Körösistraße, Graz;Universität Graz - Umweltsystemwissenschaften;Universität Wien - Geschichte;cv_935.pdf;Accepted
Hugh;Kirby;Male;Vietnamese;Haydn-Gymnasium, Wien;FH Wiener Neustadt - Logopädie;Universität Wien - Chemie;cv_936.pdf;Accepted
Taniya;Mays;Female;Mohawk;HTL Wels;Universität Wien - Physik;Technische Universität Wien - Maschinenbau;cv_937.pdf;Not Accepted
Joy;Hodge;Female;Druze;Bundeshandelsakademie und Bundeshandelsschule St.;Universität Graz - Psychologie;null ;cv_938.pdf;Accepted
April;Reese;Female;Roma;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_939.pdf;Accepted
Rolando;Mahoney;Male;Assamese;HTBLuVA Villach;Universität Innsbruck - Biologie;Technische Universität Wien - Bauingenieurwesen;cv_940.pdf;Not Accepted
Anne;Walters;Female;Turkish;HTL Innviertel-Nord Andorf;FH Campus Wien - Bioengineering;Universität Wien - Alte Geschichte und Altertumskunde;cv_941.pdf;Accepted
Payton;Patton;Male;Aboriginal Australian;HTL Mössingerstraße, Klagenfurt;null;null ;cv_942.pdf;Accepted
Joey;Colon;Male;Ashanti;HTL Steyr;null;null ;cv_943.pdf;Accepted
Sarah;Yu;Female;Serbian;Bundeshandelsakademie und Bundeshandelsschule Wien;null;null ;cv_944.pdf;Not Accepted
German;Obrien;Male;Basque;BG Graz Georgigasse, Graz;Universität Salzburg - Chemie und Physik der Materialien;Universität Wien - Informatik;cv_945.pdf;Not Accepted
Kadence;Wallace;Female;Portuguese;HTL Mistelbach;Universität Graz - Betriebswirtschaft;Universität Wien - Soziologie;cv_946.pdf;Not Accepted
Annabelle;Webster;Female;Amhara;Bundeshandelsakademie und Bundeshandelsschule I;Universität Innsbruck - Lehramt;Universität Wien - Informatik;cv_947.pdf;Accepted
Luis;Cooper;Male;Hungarian;Haydn-Gymnasium, Wien;null;null ;cv_948.pdf;Not Accepted
Ronan;Frey;Male;Fulani;Vienna Business School - Handelsakademie und;Universität Innsbruck - Medizin;Universität Wien - Anglistik;cv_949.pdf;Not Accepted
Vanessa;Harris;Female;Uzbek;BG und BRG Graz Carnerigasse, Graz;null;null ;cv_950.pdf;Accepted
Joseph;Gibbs;Male;Shona;HTL Bau und Design Linz;Universität Innsbruck - Pharmazie;Universität Wien - Anglistik;cv_951.pdf;Accepted
Randy;Adams;Male;Afro-Latin American;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;FH Wiener Neustadt - Informatik;Universität Wien - Anthropologie;cv_952.pdf;Not Accepted
Ashleigh;Travis;Female;Roma;BG und BRG Waidhofen an der Thaya, Waidhofen an der;Universität Graz - Pharmazie;null;cv_953.pdf;Not Accepted
Damon;Sweeney;Male;Fulani;HTL Mistelbach;Universität Innsbruck - Mathematik;Universität Wien - Arabistik;cv_954.pdf;Accepted
Marlie;Perry;Female;Yoruba;BG Graz Georgigasse, Graz;Technische Universität Wien - Maschinenbau;null ;cv_955.pdf;Accepted
Bruno;Haynes;Male;Japanese;Amerlinggymnasium, Wien;FH Oberösterreich - Innovation Engineering and Management;Universität Wien - Klassische Philologie;cv_956.pdf;Not Accepted
Gunner;Spence;Male;Malay;BG Graz Georgigasse, Graz;FH Campus Wien - Clinical Engineering;Universität Wien - Japanologie;cv_957.pdf;Not Accepted
Morgan;Rodgers;Female;Métis;Bundeshandelsakademie und Bundeshandelsschule;Universität Salzburg - Romanistik;Universität Wien - Theaterwissenschaft;cv_958.pdf;Not Accepted
Carlos;Reid;Male;Arab;Bundeshandelsakademie und Bundeshandelsschule -;Universität Innsbruck - Medizin;Universität Wien - Physik;cv_959.pdf;Not Accepted
Gisselle;Hamilton;Female;Ukrainian;BG und BRG Graz Oeverseegasse, Graz;Universität Innsbruck - Informatik;null ;cv_960.pdf;Accepted
Kole;Vaughn;Male;Pashtun;Bundeshandelsakademie und Bundeshandelsschule -;null;null ;cv_961.pdf;Accepted
Brodie;Mueller;Male;Tahitian;HTL Karlstein;null;null;cv_962.pdf;Not Accepted
Melissa;Diaz;Female;English;Zweisprachige Bundeshandelsakademie Klagenfurt;Universität Wien - Klassische Philologie;Universität Wien - Deutsche Philologie;cv_963.pdf;Not Accepted
Rachel;Freeman;Female;French;HTL Linz 2 Linzer Technikum – LiTEC;Technische Universität Wien - Wirtschaftsingenieurwesen;Technische Universität Wien - Mathematik;cv_964.pdf;Accepted
Raelynn;Frye;Female;Afro-Caribbean;BG und BORG Graz-Liebenau, Graz;Universität Graz - Molekularbiologie;null ;cv_965.pdf;Accepted
Serena;Baxter;Female;Kazakh;BG und BRG Graz Klusemannstraße, Graz;FH Wiener Neustadt - Allgemeine Gesundheits- und;null ;cv_966.pdf;Not Accepted
Camryn;Greer;Female;Hmong;Wiedner Gymnasium, Wien;FH Campus Wien - Public Management;Universität Wien - Chemie;cv_967.pdf;Not Accepted
Kayden;Harvey;Male;Amhara;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;null;null ;cv_968.pdf;Accepted
Alia;Campos;Female;Mongol;HTL1 Lastenstraße Klagenfurt;Universität Innsbruck - Bauingenieurwissenschaften;Universität Wien - Judaistik;cv_969.pdf;Accepted
Regina;Carlson;Female;Tamil;Sigmund Freud Gymnasium, Wien;null;null ;cv_970.pdf;Not Accepted
Mercedes;Hopkins;Female;Afro-Latin American;Gymnasium Maria Regina, Wien;FH Wiener Neustadt - Ergotherapie;null ;cv_971.pdf;Not Accepted
Kayley;Cobb;Female;Amhara;HTL Steyr;Universität Graz - Mathematik;Universität Wien - Archäologie;cv_972.pdf;Accepted
Jameson;Williamson;Male;Hausa;Bundeshandelsakademie und Bundeshandelsschule -;FH Technikum Wien - Embedded Systems;Technische Universität Wien;cv_973.pdf;Accepted
Hailie;Middleton;Female;Hmong;Bundeshandelsakademie und Bundeshandelsschule St.;null;null;cv_974.pdf;Not Accepted
Patience;Robbins;Female;Shona;Bundesgymnasium Maroltingergasse, Wien-Ottakring;FH Joanneum - eHealth;Universität Wien - Slawistik;cv_975.pdf;Not Accepted
Laila;Cummings;Female;Baloch;BG Graz Pestalozzistraße, Graz;null;null ;cv_976.pdf;Accepted
Harper;Chen;Female;Tahitian;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_977.pdf;Not Accepted
Karlie;Weeks;Female;Italian;BRG Graz Körösistraße, Graz;null;null ;cv_978.pdf;Not Accepted
Sincere;Maxwell;Male;Arab;Bundeshandelsakademie und Bundeshandelsschule I;Universität Graz - Erziehungs- und Bildungswissenschaft;Technische Universität Wien - Raumplanung und Raumordnung;cv_979.pdf;Not Accepted
Mckayla;Shannon;Female;Quechua;BORG St. Pölten, Sankt Pölten;null;null ;cv_980.pdf;Accepted
Julianne;Avila;Female;Fulani;HTL Waidhofen an der Ybbs;null;null;cv_981.pdf;Accepted
Nancy;Henderson;Female;Scandinavian;HTBLuVA St. Pölten;null;null ;cv_982.pdf;Accepted
Hadley;Charles;Female;Oromo;Bundeshandelsakademie und Bundeshandelsschule Steyr;null;null ;cv_983.pdf;Accepted
Aubree;Murray;Female;Burmese;HTL für Lebensmitteltechnologie Wels;null;null ;cv_984.pdf;Accepted
Gillian;Dickson;Female;Arab;HTL für Lebensmitteltechnologie Wels;FH Oberösterreich - Sustainable Energy Systems;Technische Universität Wien;cv_985.pdf;Accepted
Kelly;Avery;Female;Afro-Caribbean;HBLFA Wieselburg (Francisco-Josephinum);FH Wiener Neustadt - Informatik;Technische Universität Wien - Elektrotechnik;cv_986.pdf;Accepted
Jesse;Larsen;Male;Métis;Bundesgymnasium Maroltingergasse, Wien-Ottakring;FH Campus Wien - Technical Management;Technische Universität Wien - Technische Chemie;cv_987.pdf;Accepted
Desiree;Shepard;Female;Tahitian;Bundeshandelsakademie und Bundeshandelsschule -;BOKU University (Universität für Bodenkultur Wien) -;Technische Universität Wien - Maschinenbau;cv_988.pdf;Accepted
Kaia;Wallace;Female;Finnish;Bundeshandelsakademie und Bundeshandelsschule;Technische Universität Wien - Raumplanung und Raumordnung;Universität Wien - Sprachwissenschaft;cv_989.pdf;Accepted
Bailee;Dalton;Female;Punjabi;BORG und Bundeshandelsschule für Leistsungssportler St.;Universität Innsbruck - Chemie;Universität Wien - Sprachwissenschaft;cv_990.pdf;Not Accepted
Ethen;Lane;Male;Arab;Bundeshandelsakademie und Bundeshandelsschule -;null;null ;cv_991.pdf;Accepted
Emilie;Tate;Female;Dutch;BG/BRG und HLW Köflach, Köflach;Technische Universität Wien - Raumplanung und Raumordnung;Universität Wien - Klassische Philologie;cv_992.pdf;Accepted
Johan;Crane;Male;Somali;HTL Mistelbach;null;null ;cv_993.pdf;Accepted
Mckayla;Hinton;Female;Somali;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_994.pdf;Accepted
Marcos;Daniel;Male;Burmese;HTBLuVA Mödling;Technische Universität Wien - Maschinenbau;null ;cv_995.pdf;Accepted
Titus;Pollard;Male;Quechua;HTL Mössingerstraße, Klagenfurt;BOKU University (Universität für Bodenkultur Wien) -;Universität Wien - Psychologie;cv_996.pdf;Not Accepted
Trystan;Hamilton;Male;Assamese;Gymnasium Maria Regina, Wien;Universität Salzburg - Romanistik;Universität Wien - Ernährungswissenschaften;cv_997.pdf;Accepted
Shaniya;Mccann;Female;Zulu;HTL Baden Malerschule Leesdorf;null;null ;cv_998.pdf;Accepted
Devin;Castaneda;Male;Assyrian;BRG und BORG St Pölten Schulring, St. Pölten;FH Campus Wien - Clinical Engineering;null;cv_999.pdf;Accepted
Jorge;Hernandez;Male;Sephardic Jewish;BORG und Bundeshandelsschule für Leistsungssportler St.;FH Wiener Neustadt - Logopädie;Universität Wien - Klassische Philologie;cv_1000.pdf;Not Accepted
Leandro;Moreno;Male;Persian;HTL Karlstein;null;null ;cv_1001.pdf;Not Accepted
Elisabeth;Barton;Female;French;BG BRG Graz Marschallgasse, Graz;FH Joanneum - eHealth;Technische Universität Wien - Technische Chemie;cv_1002.pdf;Accepted
Jonathan;Strickland;Male;Portuguese;BG/BRG und HLW Köflach, Köflach;null;null ;cv_1003.pdf;Not Accepted
Jordin;Cordova;Female;Kazakh;HTBL Krems;Universität Innsbruck - Physik;Universität Wien - Alte Geschichte und Altertumskunde;cv_1004.pdf;Accepted
Tania;Mcgee;Female;Tuareg;HTL Linz 2 Linzer Technikum – LiTEC;null;null ;cv_1005.pdf;Accepted
Kinsley;Holt;Female;Fulani;Bundeshandelsakademie und Bundeshandelsschule Steyr;FH Wiener Neustadt - Informatik;Universität Wien - Geographie;cv_1006.pdf;Not Accepted
Damian;Love;Male;Mohawk;Bundeshandelsakademie und Bundeshandelsschule;Universität Salzburg - Geschichte;null ;cv_1007.pdf;Accepted
Elisha;Odonnell;Male;Yoruba;HTL Mistelbach;null;null ;cv_1008.pdf;Not Accepted
Rachael;Barnes;Female;Portuguese;BG/BRG und HLW Köflach, Köflach;FH Joanneum - Informationsmanagement;Universität Wien - Philosophie;cv_1009.pdf;Not Accepted
Nathanael;Jackson;Male;Aboriginal Australian;Vienna Business School - Handelsakademie und;FH Oberösterreich - Global Sales and Marketing;null ;cv_1010.pdf;Not Accepted
Laylah;Oconnor;Female;Celtic;Bundeshandelsakademie und Bundeshandelsschule St.;null;null ;cv_1011.pdf;Not Accepted
Baylee;Manning;Female;Hungarian;HTBL Krems;Universität Innsbruck - Geschichte;Universität Wien - Ägyptologie;cv_1012.pdf;Accepted
Isabel;Jones;Female;Ewe;BORG St. Pölten, Sankt Pölten;Universität Graz - Erziehungs- und Bildungswissenschaft;Universität Wien - Ägyptologie;cv_1013.pdf;Accepted
Andres;Ayala;Male;Mohawk;Bundeshandelsakademie und Bundeshandelsschule I;null;null ;cv_1014.pdf;Accepted
Blaine;Nielsen;Male;English;Bundeshandelsakademie und Bundeshandelsschule;FH Oberösterreich - International Logistics Management;Technische Universität Wien - Maschinenbau;cv_1015.pdf;Not Accepted
Avah;Ochoa;Female;German;BG und BRG Graz Klusemannstraße, Graz;FH Technikum Wien - Sports Equipment Technology;Universität Wien - Physik;cv_1016.pdf;Accepted
Orlando;Baxter;Male;French;HTL Linz 2 Linzer Technikum – LiTEC;null;null ;cv_1017.pdf;Accepted
Stephany;Elliott;Female;Quechua;BG und BRG Graz Oeverseegasse, Graz;null;null ;cv_1018.pdf;Accepted
Lilianna;Gentry;Female;Uzbek;BORG St. Pölten, Sankt Pölten;FH Technikum Wien - Information and Cyber Security;null ;cv_1019.pdf;Accepted
Rhys;Lynch;Male;Scandinavian;Bundeshandelsakademie und Bundeshandelsschule Reutte;FH Wiener Neustadt - Informatik;Technische Universität Wien - Raumplanung und Raumordnung;cv_1020.pdf;Not Accepted
Lea;Neal;Female;Scandinavian;HTBL Krems;Universität Graz - Informatik;Universität Wien - Europäische Ethnologie;cv_1021.pdf;Not Accepted
Yaritza;Stanley;Female;German;BG Graz Georgigasse, Graz;null;null ;cv_1022.pdf;Accepted
Karen;Gilbert;Female;Afro-Latin American;Amerlinggymnasium, Wien;null;null;cv_1023.pdf;Not Accepted
Dominik;Fischer;Male;Igbo;Bundeshandelsakademie und Bundeshandelsschule Wien;FH Oberösterreich - Automotive Computing;null ;cv_1024.pdf;Not Accepted
Matthias;Mcpherson;Male;Chuvash;BRG Graz Körösistraße, Graz;null;null ;cv_1025.pdf;Accepted
Tessa;Mcgee;Female;Tuareg;HTL Hollabrunn;FH Joanneum - Bank- und Versicherungswirtschaft;Technische Universität Wien - Architektur;cv_1026.pdf;Accepted
Makena;Collins;Female;Spanish;Bundeshandelsakademie und Bundeshandelsschule;Universität Graz - Informatik;Universität Wien - Biologie;cv_1027.pdf;Accepted
Aliza;Sweeney;Female;Finnish;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;FH Oberösterreich - Digital Business Management;null;cv_1028.pdf;Not Accepted
Taliyah;Leonard;Female;Amazonian Indigenous Peoples;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1029.pdf;Not Accepted
Abel;Barber;Male;Celtic;HTL Braunau;Universität Wien - Mathematik;Technische Universität Wien - Technische Chemie;cv_1030.pdf;Not Accepted
Hanna;Jensen;Female;Baloch;BORG und Bundeshandelsschule für Leistsungssportler St.;null;null ;cv_1031.pdf;Accepted
Spencer;Schroeder;Male;Portuguese;Bundeshandelsakademie und Bundeshandelsschule;Technische Universität Wien - Bauingenieurwesen;Universität Wien - Astronomie;cv_1032.pdf;Accepted
Dayana;Nixon;Female;Russian;BG und BORG Graz-Liebenau, Graz;Universität Graz - Soziologie;Universität Wien - Astronomie;cv_1033.pdf;Not Accepted
Maribel;Harrell;Female;Spanish;HTL für Lebensmitteltechnologie Hollabrunn;FH Campus Wien - Bioengineering;null;cv_1034.pdf;Not Accepted
Deacon;Cowan;Male;Tongan;BG BRG und BORG Hartberg, Hartberg;null;null ;cv_1035.pdf;Accepted
Angelina;Goodman;Female;Shona;Wirtschaftskundliches BRG Graz Sandgasse, Graz;FH Wiener Neustadt - Business Consultancy International;Universität Wien - Geographie;cv_1036.pdf;Not Accepted
Margaret;Hayden;Female;Pashtun;Bundeshandelsakademie und Bundeshandelsschule - IBC;FH Wiener Neustadt - Medizinische Informatik;Universität Wien - Philosophie;cv_1037.pdf;Not Accepted
Brooke;Kline;Female;Xhosa;Wiedner Gymnasium, Wien;Universität Graz - Molekularbiologie;Universität Wien - Judaistik;cv_1038.pdf;Accepted
Elsie;Hobbs;Female;Khmer;Wirtschaftskundliches BRG Graz Sandgasse, Graz;Universität Salzburg - Linguistik;null ;cv_1039.pdf;Accepted
Mira;Wilkinson;Female;Ewe;Vienna Business School - Handelsakademie und;Universität Innsbruck - Geographie;Technische Universität Wien - Physik;cv_1040.pdf;Not Accepted
Dominick;Hines;Male;Russian;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;null;null ;cv_1041.pdf;Accepted
Reese;Dawson;Male;Yoruba;Bundeshandelsakademie und Bundeshandelsschule Steyr;Universität Graz - Soziologie;Technische Universität Wien - Physik;cv_1042.pdf;Not Accepted
Dillan;Sparks;Male;Berber;BG und BRG Sankt Pölten Josefstraße, St. Pölten;null;null;cv_1043.pdf;Not Accepted
Jadyn;Patel;Female;Zulu;HTL für Lebensmitteltechnologie Wels;FH Wiener Neustadt - Allgemeine Gesundheits- und;null ;cv_1044.pdf;Accepted
Byron;Valencia;Male;Coptic;BG Graz Pestalozzistraße, Graz;FH Joanneum - Aviation;Technische Universität Wien - Technische Chemie;cv_1045.pdf;Not Accepted
Lexi;Krueger;Female;Oromo;HBLFA Wieselburg (Francisco-Josephinum);Universität Salzburg - Romanistik;null ;cv_1046.pdf;Accepted
Alec;Grimes;Male;Amazonian Indigenous Peoples;HTBLuVA Villach;Universität Wien - Japanologie;null ;cv_1047.pdf;Not Accepted
Jennifer;Ross;Female;Finnish;BG BRG und BORG Hartberg, Hartberg;Universität Wien - Altertumswissenschaften;Technische Universität Wien - Raumplanung und Raumordnung;cv_1048.pdf;Accepted
Alexis;Poole;Female;Mongol;HTL Linz 2 Linzer Technikum – LiTEC;Universität Graz - Mathematik;Universität Wien - Theaterwissenschaft;cv_1049.pdf;Not Accepted
Marely;Larsen;Female;Pashtun;Bundesgymnasium Wasagasse, Wien;Universität Wien - Archäologie;null ;cv_1050.pdf;Accepted
Zachery;Costa;Male;Aboriginal Australian;HTL1 Lastenstraße Klagenfurt;null;null ;cv_1051.pdf;Accepted
George;Conrad;Male;Afro-Caribbean;Wirtschaftskundliches BRG Graz Sandgasse, Graz;FH Technikum Wien - Telecommunications and Internet;Technische Universität Wien - Informatik;cv_1052.pdf;Accepted
Marvin;Haley;Male;Rohingya;HTBLuVA Mödling;null;null ;cv_1053.pdf;Not Accepted
Madeline;Rich;Female;Mongol;HTL Karlstein;null;null;cv_1054.pdf;Not Accepted
Simon;Khan;Male;Ewe;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;FH Campus Wien - Green Mobility;null ;cv_1055.pdf;Accepted
Baylee;Savage;Female;Quechua;BG BRG und BORG Hartberg, Hartberg;FH Oberösterreich - Electrical Engineering;Technische Universität Wien - Mathematik;cv_1056.pdf;Not Accepted
Marie;Lara;Female;Xhosa;Bundeshandelsakademie und Bundeshandelsschule St.;Universität Salzburg - Politikwissenschaft;Technische Universität Wien - Architektur;cv_1057.pdf;Accepted
Cesar;Parks;Male;Igbo;Vienna Business School - Handelsakademie und;Universität Salzburg - Wirtschaftswissenschaften;Technische Universität Wien - Informatik;cv_1058.pdf;Not Accepted
Sylvia;Frey;Female;Hmong;HTL für Lebensmitteltechnologie Hollabrunn;Universität Salzburg - Lehramt;Universität Wien - Informatik;cv_1059.pdf;Not Accepted
Calvin;Case;Male;Amazonian Indigenous Peoples;HTL Waidhofen an der Ybbs;null;null ;cv_1060.pdf;Accepted
Brycen;Cox;Male;Kurdish;Bundesgymnasium Maroltingergasse, Wien-Ottakring;null;null ;cv_1061.pdf;Accepted
Reynaldo;Huerta;Male;Kurdish;HTL Baden Malerschule Leesdorf;null;null ;cv_1062.pdf;Not Accepted
Luca;Dennis;Male;Russian;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1063.pdf;Not Accepted
Zachary;Mcclure;Male;Assyrian;HTL Wels;null;null ;cv_1064.pdf;Not Accepted
Frank;Abbott;Male;Polish;HTL Innviertel-Nord Andorf;Universität Wien - Soziologie;Universität Wien - Geographie;cv_1065.pdf;Not Accepted
Matilda;Brock;Female;Burmese;Bundesgymnasium Maroltingergasse, Wien-Ottakring;null;null ;cv_1066.pdf;Not Accepted
Monserrat;Wood;Female;Amazonian Indigenous Peoples;Haydn-Gymnasium, Wien;Universität Salzburg - Molekulare Biologie;Universität Wien - Judaistik;cv_1067.pdf;Accepted
Marques;Chapman;Male;Ashanti;Schottengymnasium, Wien;Universität Salzburg - Biologie;Technische Universität Wien - Informatik;cv_1068.pdf;Not Accepted
Ethen;Thornton;Male;Khmer;HTL Wels;null;null;cv_1069.pdf;Not Accepted
