First Name;Last Name;Gender;Ethnicity;High School;Bachelor;Master;Filename;Accepted
Lilliana;Lynch;Female;;;;;;Accepted
Gracelyn;Krueger;Female;;;;;;Accepted
Jazmin;Cochran;Female;;;;;;Accepted
Mariyah;Murillo;Female;;;;;;Accepted
Cassidy;Valencia;Female;;;;;;Accepted
Averi;Wu;Female;;;;;;Accepted
Delilah;Manning;Female;;;;;;Accepted
Alayna;Richardson;Female;;;;;;Accepted
Ashlyn;Frederick;Female;;;;;;Accepted
Francesca;Case;Female;;;;;;Accepted
Aubrey;Haney;Female;;;;;;Accepted
Iyana;Mcneil;Female;;;;;;Accepted
Giuliana;Pineda;Female;;;;;;Accepted
Kimora;Perry;Female;;;;;;Accepted
Jordan;Hodges;Female;;;;;;Accepted
Anabel;Lopez;Female;;;;;;Accepted
Charity;Ibarra;Female;;;;;;Accepted
Angelica;Meyer;Female;;;;;;Accepted
Lila;Ortiz;Female;;;;;;Accepted
Ellen;Duke;Female;;;;;;Accepted
Valery;Brady;Female;;;;;;Accepted
Scarlett;Bonilla;Female;;;;;;Accepted
Tara;Conner;Female;;;;;;Accepted
Allyson;Horton;Female;;;;;;Accepted
Jillian;Bean;Female;;;;;;Accepted
Alannah;Osborne;Female;;;;;;Accepted
Alana;Haas;Female;;;;;;Accepted
Cindy;Miles;Female;;;;;;Accepted
Kristin;Schultz;Female;;;;;;Accepted
Ainsley;Velez;Female;;;;;;Accepted
Haylie;Holmes;Female;;;;;;Accepted
Kailyn;Franklin;Female;;;;;;Accepted
Brittany;Baker;Female;;;;;;Accepted
Kaleigh;Liu;Female;;;;;;Accepted
Jayleen;White;Female;;;;;;Accepted
Shania;Dominguez;Female;;;;;;Accepted
Corinne;Lam;Female;;;;;;Accepted
Myla;Payne;Female;;;;;;Accepted
Melody;Andersen;Female;;;;;;Accepted
Mckinley;Waters;Female;;;;;;Accepted
Kenley;Barajas;Female;;;;;;Accepted
Jazmin;Pruitt;Female;;;;;;Accepted
Maritza;Lindsey;Female;;;;;;Accepted
Nina;Gould;Female;;;;;;Accepted
Melissa;Blair;Female;;;;;;Accepted
Genevieve;Stephens;Female;;;;;;Accepted
Regina;Hardy;Female;;;;;;Accepted
Hailee;Castro;Female;;;;;;Accepted
Keira;Sampson;Female;;;;;;Accepted
Samara;Nicholson;Female;;;;;;Accepted
Helena;Tran;Female;;;;;;Accepted
Evelin;Roberts;Female;;;;;;Accepted
Ellie;Kelley;Female;;;;;;Accepted
Kyleigh;Bridges;Female;;;;;;Accepted
